OBJECTID,greenland,water,impervious,class,lat,lon,area,green_area,blockId,name,slope,id,Shape_Length,Shape_Area,greenland_5m
1202,0.206779661,0,0.793220339,other,23.08883043,113.2408977,249839.1648,1.026217886,1202,liwan,7.064573795,52,2516.994814,249839.1648,0.040799417
1203,0.146702557,0.067294751,0.786002692,business_zone,23.08715452,113.5638202,626704.6453,2.22540176,1203,huangpu,9.129241943,50,4918.387788,626704.6453,0.035271196
1204,0.026515152,0,0.973484848,industrial_zone,23.0891585,113.2944793,222998.6332,0.213942216,1204,haizhu,9.050317764,54,1874.460572,222998.6332,0.009528849
1205,0.06504065,0.004065041,0.930894309,business_zone,23.09010426,113.2796055,206954.146,0.420736245,1205,haizhu,7.200919628,53,2104.014819,206954.146,0.020194942
1206,0,0,1,industrial_zone,23.09015972,113.3199465,259187.536,0.003926469,1206,haizhu,7.064573795,54,2522.35606,259187.536,0.000150472
1207,0.128078818,0.003284072,0.86863711,business_zone,23.0879216,113.3030308,506414.8344,1.834164372,1207,haizhu,12.88795948,54,5168.082509,506414.8344,0.035974022
1208,0.530503979,0.015915119,0.453580902,green_zone,23.0877881,113.4994217,955353.9384,4.57302745,1208,huangpu,9.356973648,59,5407.86376,955353.9384,0.047545327
1209,0.139112903,0.032258065,0.828629032,business_zone,23.07314538,113.5425689,831587.9812,2.974551891,1209,huangpu,18.02560234,50,5489.465371,831587.9812,0.035528667
1210,0.415181315,0.016287646,0.568531039,university_zone,23.08296621,113.5407583,2740722.658,9.590752673,1210,huangpu,14.95436382,50,11863.78997,2740722.658,0.034757389
1211,0.071146245,0.011857708,0.916996047,business_zone,23.08914192,113.2712791,213271.124,0.559370801,1211,haizhu,11.64760402,53,2240.930522,213271.124,0.026050873
1212,0.061050061,0.008547009,0.93040293,business_zone,23.09041661,113.5571383,691011.4926,1.333690604,1212,huangpu,7.891415119,60,3588.523435,691011.4926,0.019171599
1213,0.072868217,0.015503876,0.911627907,business_zone,23.09034187,113.289007,544435.4418,1.192941796,1213,haizhu,16.02557755,54,3370.116529,544435.4418,0.021764407
1214,0.083941606,0.032846715,0.883211679,business_zone,23.09193195,113.274446,232887.6872,0.629946562,1214,haizhu,7.288761169,53,2533.570567,232887.6872,0.026866646
1215,0.07826087,0,0.92173913,industrial_zone,23.0853791,113.5133273,386127.0159,0.636994071,1215,huangpu,6.911098003,59,3466.248267,386127.0159,0.01638771
1216,0.210958904,0.01369863,0.775342466,other,23.09020193,113.4920261,615802.2529,2.182512638,1216,huangpu,9.4520998,59,3764.217249,615802.2529,0.035202473
1217,0.323600973,0,0.676399027,university_zone,23.09174267,113.4865021,349770.2617,0.94980276,1217,huangpu,7.067208767,59,2535.011431,349770.2617,0.02697147
1218,0.104395604,0,0.895604396,industrial_zone,23.09232091,113.231516,151768.5452,0.579305181,1218,liwan,4.090340137,52,1744.355495,151768.5452,0.037914629
1219,0.685185185,0,0.314814815,green_zone,23.08787871,113.4013526,182083.5979,0.674144507,1219,haizhu,5.091744423,56,1990.147529,182083.5979,0.036774438
1220,0.323394495,0.003440367,0.673165138,university_zone,23.08825613,113.3981786,733042.5049,2.316717332,1220,haizhu,17.13418388,56,6400.433719,733042.5049,0.03139115
1221,0.113293051,0.006042296,0.880664653,business_zone,23.0911951,113.3940676,555698.9351,1.484809318,1221,haizhu,6.545707226,56,3678.937674,555698.9351,0.026539165
1222,0.051428571,0.025714286,0.922857143,business_zone,23.0932286,113.2553156,295301.6419,0.497252049,1222,haizhu,6.397768974,53,4019.554259,295301.6419,0.016726497
1223,0.093023256,0.023255814,0.88372093,business_zone,23.09316286,113.2711351,256763.06,0.797475902,1223,haizhu,17.23626786,53,2308.021624,256763.06,0.030848379
1224,0.051980198,0.002475248,0.945544554,business_zone,23.09174023,113.2393235,340217.013,0.468558623,1224,liwan,9.260799408,52,3181.682923,340217.013,0.013679223
1225,0.165540541,0.003378378,0.831081081,business_zone,23.09245349,113.3051506,249845.767,1.151764212,1225,haizhu,9.353294402,54,2031.036501,249845.767,0.045787656
1226,0.073221757,0.008368201,0.918410042,business_zone,23.09072331,113.2249378,404496.2021,0.82375304,1226,liwan,5.830012798,52,2894.568851,404496.2021,0.020226941
1227,0.107692308,0.021538462,0.870769231,business_zone,23.09431099,113.2521595,274884.2287,0.894630838,1227,haizhu,8.422586441,53,2589.818698,274884.2287,0.032328245
1228,0.251691475,0,0.748308525,other,23.08621511,113.3462361,623210.9658,2.677147042,1228,haizhu,11.2680006,55,4314.161184,623210.9658,0.042669101
1229,0.307142857,0.005714286,0.687142857,university_zone,23.09237621,113.3479094,598310.8328,2.807425266,1229,haizhu,9.217169762,55,3379.707022,598310.8328,0.04660495
1230,0.100346021,0,0.899653979,industrial_zone,23.08988969,113.3092163,731493.5691,2.410549871,1230,haizhu,10.51772404,54,4315.184005,731493.5691,0.032732135
1231,0.376783648,0.007713074,0.615503278,university_zone,23.08868174,113.5123061,2186139.18,6.678923605,1231,huangpu,10.26146412,59,8843.260394,2186139.18,0.030344628
1232,0.17,0,0.83,business_zone,23.09329527,113.313461,254826.2059,0.946581042,1232,haizhu,7.174515754,54,2184.839898,254826.2059,0.036894606
1233,0.593676815,0.004683841,0.401639344,green_zone,23.09546432,113.2994465,721347.0369,3.732561747,1233,haizhu,11.71531582,54,3783.321996,721347.0369,0.05139587
1234,0.153129161,0.091877497,0.754993342,business_zone,23.09283483,113.5453148,630512.8208,1.523671292,1234,huangpu,7.099282742,60,3634.484842,630512.8208,0.024002639
1235,0.164190774,0,0.835809226,business_zone,23.08934421,113.3548486,1079745.106,3.48952339,1235,haizhu,4.898751736,55,5040.890498,1079745.106,0.032100737
1236,0.093385214,0.001945525,0.904669261,business_zone,23.09373687,113.3190178,430557.4442,0.792341289,1236,haizhu,9.166455299,54,2838.66556,430557.4442,0.018278181
1237,0.077294686,0.002415459,0.920289855,business_zone,23.09329208,113.3250211,346294.4701,0.951816334,1237,haizhu,12.09393692,55,2554.468411,346294.4701,0.027299319
1238,0.11827957,0.016129032,0.865591398,business_zone,23.09275057,113.3300432,472727.4831,1.792886109,1238,haizhu,10.90197754,55,2883.213761,472727.4831,0.037668719
1239,0.033536585,0,0.966463415,industrial_zone,23.09667718,113.2329059,277943.6479,0.380766805,1239,liwan,4.982397079,52,2284.816397,277943.6479,0.013604904
1240,0.055555556,0.055555556,0.888888889,business_zone,23.08181998,113.2497327,201046.0257,0.375128798,1240,liwan,15.30309486,43,2118.081351,201046.0257,0.01853381
1241,0.027777778,0.060185185,0.912037037,business_zone,23.08718927,113.2474699,182967.3427,0.22974877,1241,liwan,6.187462807,53,1810.499928,182967.3427,0.012472058
1242,0.03021978,0.065934066,0.903846154,business_zone,23.09215556,113.2451229,303845.41,0.23437999,1242,liwan,1.949319959,53,3121.424926,303845.41,0.007661751
1243,0.198847262,0.011527378,0.78962536,business_zone,23.09486387,113.469126,290833.5043,0.956044839,1243,huangpu,1.361733198,58,2893.671745,290833.5043,0.03265003
1244,0.012135922,0.002427184,0.985436893,business_zone,23.09529284,113.2372901,348911.6397,0.16601916,1244,liwan,7.028519154,52,2603.771645,348911.6397,0.004726093
1245,0.24025974,0,0.75974026,other,23.09453922,113.3898825,386604.3848,1.568573988,1245,haizhu,4.898751736,56,2560.783544,386604.3848,0.040299635
1246,0.128107075,0.06500956,0.806883365,business_zone,23.08511944,113.255189,437317.7959,1.490950718,1246,haizhu,10.37335682,53,6543.784238,437317.7959,0.033861527
1247,0.905797101,0,0.094202899,green_zone,23.08238101,113.3769886,115030.6054,0.556451119,1247,haizhu,3.400974274,46,2903.581415,115030.6054,0.048044994
1248,0.986956522,0,0.013043478,green_zone,23.0851642,113.3808925,193202.6572,0.173066668,1248,haizhu,3.870392799,56,2727.725926,193202.6572,0.008897469
1249,0.995867769,0,0.004132231,green_zone,23.08592299,113.378075,203656.0902,0.023357456,1249,haizhu,5.242670059,56,2713.742912,203656.0902,0.001139187
1250,0.942643392,0.019950125,0.037406484,green_zone,23.0891119,113.3824244,342074.6806,0.642028005,1250,haizhu,5.473642826,56,2860.057035,342074.6806,0.01864222
1251,0.984,0.008,0.008,green_zone,23.09217216,113.3785914,105509.5019,0.075408339,1251,haizhu,2.600290775,56,1629.93692,105509.5019,0.007098988
1252,0.40990099,0,0.59009901,university_zone,23.08951326,113.3757867,421902.2742,1.101324188,1252,haizhu,7.959855556,56,3025.675378,421902.2742,0.02592733
1253,0.245463228,0.021967526,0.732569245,other,23.09433993,113.382736,884880.3268,4.283374859,1253,haizhu,6.397768974,56,5006.090934,884880.3268,0.048080183
1254,0.447916667,0,0.552083333,university_zone,23.09672537,113.3746921,79719.78251,0.567626453,1254,haizhu,1.291877866,56,1514.147421,79719.78251,0.07071898
1255,0.554973822,0,0.445026178,green_zone,23.09065305,113.3712992,326199.3903,0.992490524,1255,haizhu,6.135584354,56,2331.676567,326199.3903,0.030220631
1256,0.879093199,0.003778338,0.117128463,green_zone,23.09114666,113.3655499,671453.8261,1.146629599,1256,haizhu,5.581364632,56,4088.671128,671453.8261,0.016961799
1257,0.494863014,0.010273973,0.494863014,other,23.09000211,113.3616978,488646.9533,1.628779844,1257,haizhu,7.028519154,55,5635.739066,488646.9533,0.033108422
1258,0.21969697,0.121212121,0.659090909,other,23.09564307,113.3617981,101102.1434,0.605078926,1258,haizhu,3.102777719,55,5069.575744,101102.1434,0.059445505
1259,0.122362869,0.025316456,0.852320675,business_zone,23.09653051,113.3708951,208568.3273,0.818719106,1259,haizhu,1.925419092,56,1892.276992,208568.3273,0.038985009
1260,0.222072678,0.015702109,0.762225213,other,23.09142565,113.5265675,1874914.456,6.838499329,1260,huangpu,9.694745064,59,5333.896395,1874914.456,0.03622766
1261,0.115323855,0.145339652,0.739336493,business_zone,23.09714507,113.3613691,521197.3029,1.484809318,1261,haizhu,6.143023014,55,4348.671413,521197.3029,0.044891937
1262,0.321083172,0.001934236,0.676982592,university_zone,23.09253663,113.3379222,866991.3009,4.782439125,1262,haizhu,8.88517189,55,3893.939032,866991.3009,0.030314541
1263,0.324,0.014,0.662,university_zone,23.09730164,113.3440819,424272.4628,2.644829182,1263,haizhu,5.028253078,55,3543.064376,424272.4628,0.025311609
1264,0.070987654,0.015432099,0.913580247,business_zone,23.09308539,113.2600511,272053.1546,0.745626377,1264,haizhu,8.07256794,53,3224.110905,272053.1546,0.038764703
1265,0.065217391,0.019762846,0.915019763,business_zone,23.09538074,113.2627884,426444.3362,1.117634136,1265,haizhu,9.653218269,53,2653.471417,426444.3362,0.027865649
1266,0.266936299,0.032355915,0.700707786,other,23.09546085,113.2906266,829538.7103,4.398148566,1266,haizhu,23.99989319,54,4591.794834,829538.7103,0.031763994
1267,0,0.032786885,0.967213115,business_zone,23.09796382,113.2506207,51259.02065,0.009363118,1267,haizhu,5.163329601,53,1099.504884,51259.02065,0.023285524
1268,0.142655367,0.021186441,0.836158192,business_zone,23.09622469,113.2283055,596066.0529,1.903632668,1268,liwan,9.984685898,52,4064.339554,596066.0529,0.003130836
1269,0.003816794,0.076335878,0.919847328,business_zone,23.09668964,113.5451502,221692.1909,0.044298624,1269,huangpu,4.22328043,60,2128.297769,221692.1909,0.013433502
1270,0.204545455,0,0.795454545,other,23.09666236,113.3348335,36766.05249,0.197028196,1270,haizhu,7.327771604,55,788.0739389,36766.05249,0.017966987
1271,0.051724138,0,0.948275862,industrial_zone,23.09783209,113.4686197,50709.13945,0.05839364,1271,huangpu,4.135135174,58,1270.402669,50709.13945,0.03585811
1272,0.139020537,0.009478673,0.85150079,business_zone,23.09852426,113.3113353,524885.2115,2.097741182,1272,haizhu,15.84999561,54,3228.75916,524885.2115,0.055736679
1273,0.233843537,0.028061224,0.738095238,other,23.09593106,113.5373551,990984.2926,3.174298412,1273,huangpu,10.28308487,60,4160.237548,990984.2926,0.040143323
1274,0.123287671,0.002283105,0.874429224,business_zone,23.09705678,113.4467738,366199.5686,1.394399854,1274,huangpu,6.098249912,58,2489.533072,366199.5686,0.006998592
1275,0.4432,0.0304,0.5264,university_zone,23.09485637,113.279138,526297.377,2.520289643,1275,haizhu,12.71520996,53,2973.190599,526297.377,0.038362795
1276,0.277432712,0,0.722567288,other,23.09527434,113.551922,411074.4768,2.123313569,1276,huangpu,4.598778725,60,3165.823001,411074.4768,0.038076608
1277,0.137681159,0.004830918,0.857487923,business_zone,23.09938846,113.432012,344375.1463,0.812477027,1277,huangpu,9.376081467,57,2531.27871,344375.1463,0.044686268
1278,0.659574468,0,0.340425532,green_zone,23.10004321,113.3535713,163699.0251,0.877918175,1278,haizhu,1.522392392,55,1672.72645,163699.0251,0
1279,0.238276299,0.002534854,0.759188847,other,23.09734496,113.4526917,654208.597,1.828022971,1279,huangpu,12.07586288,58,3884.72194,654208.597,0.022232759
1280,0.328257191,0.013536379,0.65820643,university_zone,23.09976715,113.3180873,491257.6591,2.886458038,1280,haizhu,11.59487438,54,3298.343676,491257.6591,0.021571778
1281,0.164747564,0.028343667,0.806908769,business_zone,23.09425911,113.2189233,954147.3165,2.464916363,1281,liwan,7.717521191,52,3997.365717,954147.3165,0.040850001
1282,0.140625,0,0.859375,industrial_zone,23.10014118,113.5383748,109106.0797,0.548195466,1282,huangpu,5.380767822,60,2917.506681,109106.0797,0.046889278
1283,0.177877429,0.001494768,0.820627803,business_zone,23.09991373,113.3430625,567713.7865,2.215635927,1283,haizhu,6.224245548,55,4254.212912,567713.7865,0.045910168
1284,0.212765957,0,0.787234043,other,23.10088656,113.335768,40083.5512,0.22360737,1284,haizhu,7.609250903,55,1257.719211,40083.5512,0.012500231
1285,0.034482759,0.218390805,0.747126437,business_zone,23.09924809,113.546702,70832.67321,0.086684352,1285,huangpu,1.361733198,60,1279.483348,70832.67321,0.003118163
1286,0.176470588,0.029411765,0.794117647,business_zone,23.10080348,113.3341132,26138.59983,0.16370355,1286,haizhu,6.566693783,55,783.0098905,26138.59983,0.007767867
1287,0.108527132,0,0.891472868,industrial_zone,23.09611278,113.441321,217529.8985,0.604474854,1287,huangpu,9.323432922,57,3021.734583,217529.8985,0.057188241
1288,0.224677716,0.003683241,0.771639042,other,23.09858338,113.4386218,460398.1678,1.29100284,1288,huangpu,14.36061096,57,3121.891207,460398.1678,0.013105347
1289,0.081989247,0.00672043,0.911290323,business_zone,23.09736258,113.2693422,625692.9322,1.83658066,1289,haizhu,12.16215232,53,3242.044251,625692.9322,0.03864702
1290,0.132216015,0.037243948,0.830540037,business_zone,23.09888658,113.3305217,451653.1427,1.743553551,1290,haizhu,13.75846004,55,4004.355916,451653.1427,0.013891877
1291,0.174636175,0.03950104,0.785862786,business_zone,23.0998215,113.2871612,403419.4854,1.952461832,1291,haizhu,11.47302723,54,2893.295573,403419.4854,0.02102837
1292,0.236111111,0,0.763888889,other,23.10071836,113.4269727,61052.31594,0.372108438,1292,huangpu,3.102777719,57,1230.257614,61052.31594,0.005012453
1293,0.316742081,0,0.683257919,university_zone,23.09824267,113.5542566,368853.2827,2.074182368,1293,huangpu,1.722276926,60,2550.565287,368853.2827,0.004317154
1294,0.123239437,0.017605634,0.85915493,business_zone,23.09928163,113.2770014,479844.3069,1.230998341,1294,haizhu,14.78349209,53,3434.282338,479844.3069,0.048681172
1295,0.398148148,0.00617284,0.595679012,university_zone,23.09948559,113.3223768,280357.8174,1.166966694,1295,haizhu,10.77555943,54,2764.37047,280357.8174,0.035145497
1296,0.039370079,0.062992126,0.897637795,business_zone,23.10043262,113.2498363,215438.9294,0.260355092,1296,haizhu,8.118039161,53,1868.451311,215438.9294,0.04219822
1297,0.190839695,0.034351145,0.77480916,business_zone,23.10219188,113.3141038,223998.7991,1.10655948,1297,haizhu,11.89343548,54,2149.843011,223998.7991,0.033901213
1298,0.022653722,0.025889968,0.951456311,business_zone,23.10146806,113.2798064,257332.0339,0.212935429,1298,haizhu,15.56405717,53,2956.237143,257332.0339,0.07216868
1299,0.171821306,0.003436426,0.824742268,business_zone,23.09882972,113.3255881,257311.0287,1.217004003,1299,haizhu,8.80901432,55,2173.442518,257311.0287,0.046517664
1300,0.216027875,0,0.783972125,other,23.09746341,113.476656,965811.7582,3.524760931,1300,huangpu,9.89056015,58,5366.937186,965811.7582,0.03237853
1301,0.272540984,0.354508197,0.37295082,other,23.06714486,113.4156433,410542.1813,1.600388454,1301,panyu,8.055767059,47,8341.898336,410542.1813,0.043718575
1302,0.616236162,0.319188192,0.064575646,green_zone,23.0766626,113.4823775,458203.1481,1.999176744,1302,huangpu,4.234168053,48,2976.633923,458203.1481,0.021448865
1303,0.674897119,0.235253772,0.089849108,green_zone,23.08093674,113.4601849,1223941.391,5.474705796,1303,huangpu,12.74248409,48,7443.563936,1223941.391,0.002392164
1304,0.683063949,0.054462403,0.262473647,green_zone,23.07536202,113.4306249,2396622.975,8.11631326,1304,huangpu,30.83252144,47,14596.72784,2396622.975,0.013609403
1305,0.34893617,0.114893617,0.536170213,university_zone,23.08260823,113.4451472,991054.8734,3.286353794,1305,huangpu,13.45201302,48,5293.41285,991054.8734,0.029739975
1306,0.752,0.248,0,green_zone,23.0862678,113.4530699,106064.548,0.716429557,1306,huangpu,2.318119049,58,1780.18639,106064.548,0.025567817
1307,0.420353982,0.010551396,0.569094622,university_zone,23.08098183,113.4208987,2472730.043,7.559862141,1307,huangpu,21.06722641,47,8426.488657,2472730.043,0.024688037
1308,0.016280526,0.018159048,0.965560426,business_zone,23.08640402,113.4812574,1344309.516,0.711999695,1308,huangpu,13.56667709,58,9244.194495,1344309.516,0.028935621
1309,0.092639594,0.01142132,0.895939086,business_zone,23.09110811,113.4784824,667151.8527,1.510482384,1309,huangpu,3.560079336,58,4591.761556,667151.8527,0.008999905
1310,0.886046512,0.093023256,0.020930233,green_zone,23.09240894,113.4202544,361132.1032,0.839861631,1310,huangpu,10.19630337,57,3067.051025,361132.1032,0.017542572
1311,0.201653944,0.029262087,0.769083969,other,23.09340313,113.4635345,1328223.17,3.664301595,1311,huangpu,9.877035141,58,5061.614828,1328223.17,0.014705197
1312,0.141552511,0.082191781,0.776255708,business_zone,23.09861452,113.4574418,185502.5346,0.86140687,1312,huangpu,2.582443476,58,1823.126974,185502.5346,0.012238036
1313,0.051131601,0.043168483,0.905699916,business_zone,23.09575847,113.4347897,2003775.79,3.473716836,1313,huangpu,24.83068275,57,16248.0033,2003775.79,0.002572972
1314,0.250878426,0.023190443,0.725931131,other,23.10002439,113.3003704,1191062.485,5.850136631,1314,haizhu,11.44234085,54,6322.758615,1191062.485,0.044233545
